우편번호|시도|시도영문|시군구|시군구영문|읍면|읍면영문|도로명코드|도로명|도로명영문|지하여부|건물번호본번|건물번호부번|건물관리번호|다량배달처명|시군구용건물명|법정동코드|법정동명|리명|행정동명|산여부|지번본번|읍면동일련번호|지번부번|구우편번호|우편번호일련번호
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|69|10|4415034025100810010013438|||3611034044||국곡리||0|81|01|8||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|61|30|4415034025200150014014357|||3611034044||국곡리||1|15|01|14||
30087|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|10|42|4415034025102660008013944|||3611034044||국곡리||0|266|01|8||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|60|0|4415034025101450004013423|||3611034044||국곡리||0|145|01|4||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|60|1|4415034025101450000013415|||3611034044||국곡리||0|145|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|42|0|4415034025101120004013449|||3611034044||국곡리||0|112|01|4||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|56|0|4415034025101120000013429|||3611034044||국곡리||0|112|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|86|0|4415034025101100004013395|||3611034044||국곡리||0|110|01|4||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|82|0|4415034025101080002013914|||3611034044||국곡리||0|108|01|2||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|76|0|4415034025101470000013368|||3611034044||국곡리||0|147|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|81|0|4415034025100810002014042|||3611034044||국곡리||0|81|01|2||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|69|12|4415034025100810003013436|||3611034044||국곡리||0|81|01|3||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|69|4|4415034025100810007000001|||3611034044||국곡리||0|81|01|7||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|69|6|4415034025100810014013441|||3611034044||국곡리||0|81|01|14||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|135|0|4415034025100220000013470|||3611034044||국곡리||0|22|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|150|0|4415034025100270002013461|||3611034044||국곡리||0|27|01|2||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|61|29|4415034025200150021014358|||3611034044||국곡리||1|15|01|21||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|46|0|4415034025101120004013445|||3611034044||국곡리||0|112|01|4||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|47|0|3611034044101190011000001|||3611034044||국곡리||0|119|01|11||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|25|0|4415034025101210000013463|||3611034044||국곡리||0|120|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|126|25|4415034025102660020014286|||3611034044||국곡리||0|266|01|35||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|184|0|4415034025100340000013451|||3611034044||국곡리||0|34|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|152|0|4415034025100270000013949|||3611034044||국곡리||0|27|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|15|0|4415034025101000002013930|||3611034044||국곡리||0|100|01|2||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|22|0|4415034025100980002013918|||3611034044||국곡리||0|98|01|2||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|20|1|4415034025100980001013407|||3611034044||국곡리||0|98|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|16|0|4415034025100970001013413|||3611034044||국곡리||0|97|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|42|0|4415034025100940001013341|||3611034044||국곡리||0|94|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|40|0|4415034025100940001013345|||3611034044||국곡리||0|94|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|12|0|4415034025100850005013428|||3611034044||국곡리||0|85|01|5||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|44|0|4415034025200120001013904|||3611034044||국곡리||1|12|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|48|6|4415034025102270010013337|||3611034044||국곡리||0|227|01|10||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|52|0|4415034025102270004014193|||3611034044||국곡리||0|227|01|4||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|48|1|4415034025102270003013331|||3611034044||국곡리||0|227|01|3||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|62|0|4415034025102200000013317|||3611034044||국곡리||0|220|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|45|6|4415034025102040001000001|||3611034044||국곡리||0|204|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|45|3|4415034025102020000013333|||3611034044||국곡리||0|202|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|48|3|4415034025102270002014288|||3611034044||국곡리||0|227|01|2||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|56|0|4415034025102250000013320|||3611034044||국곡리||0|225|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|58|0|4415034025102240000013316|||3611034044||국곡리||0|224|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|52|5|4415034025102220000000001|||3611034044||국곡리||0|222|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574618|바탕길|Batang-gil|0|4|0|4415034025100700002013442|||3611034044||국곡리||0|70|01|2||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574618|바탕길|Batang-gil|0|108|0|4415034025200070000013906|||3611034044||국곡리||1|7|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574618|바탕길|Batang-gil|0|2|0|4415034025100700003013940|||3611034044||국곡리||0|70|01|3||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|88|0|4415034025101100005013405|||3611034044||국곡리||0|110|01|5||
30087|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|10|60|4415034025102660008013945|||3611034044||국곡리||0|266|01|8||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|61|28|4415034025200150014013925|||3611034044||국곡리||1|15|01|14||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|61|3|4415034025101440000013420|||3611034044||국곡리||0|144|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|146|5|4415034025100180000000001|||3611034044||국곡리||0|18|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|87|0|4415034025100700001013443|||3611034044||국곡리||0|70|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|93|0|4415034025100690001014285|||3611034044||국곡리||0|69|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|138|0|4415034025100210002013473|||3611034044||국곡리||0|21|01|2||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|146|1|4415034025100190000013469|||3611034044||국곡리||0|19|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|139|0|4415034025100200001013466|||3611034044||국곡리||0|20|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|143|0|4415034025100200003013464|||3611034044||국곡리||0|20|01|3||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|126|27|4415034025102660020014287|||3611034044||국곡리||0|266|01|20||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|126|28|4415034025102660014014241|||3611034044||국곡리||0|266|01|14||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|125|1|4415034025102070011000004|||3611034044||국곡리||0|207|01|19||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|71|0|3611034044101570004000001|||3611034044||국곡리||0|157|01|4||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|120|0|4415034025102070002000003|||3611034044||국곡리||0|207|01|19||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|123|0|4415034025102070011000002|||3611034044||국곡리||0|207|01|19||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|129|0|4415034025102070010000001|||3611034044||국곡리||0|207|01|19||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|117|0|4415034025102070002000002|||3611034044||국곡리||0|207|01|19||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|121|0|4415034025102070011000001|||3611034044||국곡리||0|207|01|19||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|127|0|4415034025102070011000005|||3611034044||국곡리||0|207|01|19||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|127|1|4415034025102070011000006|||3611034044||국곡리||0|207|01|19||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|115|0|4415034025102060000000001|||3611034044||국곡리||0|207|01|19||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|119|0|4415034025102070002000001|||3611034044||국곡리||0|207|01|19||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|125|0|4415034025102070011000003|||3611034044||국곡리||0|207|01|19||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|123|0|3611034044100630000000001|||3611034044||국곡리||0|63|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|136|0|4415034025100210001000001|||3611034044||국곡리|금남면|0|21|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|15|0|3611034044101200005000001|||3611034044||국곡리|금남면|0|120|01|5||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|46|0|3611034044102270011000001|||3611034044||국곡리|금남면|0|227|01|11||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|129|1|4415034025102070010000002|||3611034044||국곡리||0|207|01|19||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574620|방돌길|Bangdol-gil|0|56|0|4415034025100460002013351|||3611034044||국곡리||0|46|01|2||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574618|바탕길|Batang-gil|0|13|0|3611034044100710003000001||이연하우스|3611034044||국곡리||0|71|01|3||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|50|0|4415034025101120003013444||태을|3611034044||국곡리||0|112|01|2||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|20|0|4415034025100980010013929||반포면국곡리마을회|3611034044||국곡리|금남면|0|98|01|10||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|64|0|4415034025101490000013412||백룡회관|3611034044||국곡리|금남면|0|149|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|75|0|3611034044100810005000001|||3611034044||국곡리||0|81|01|5||
